BootsName,BootsMaterial,BootsBrand,BootsType,BootsPosition
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
Superleggera 2.0,Leather,Pantofola dOro,Control,Midfield
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.2,,Puma,,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.3,,Puma,,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.3,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.4,FUZIONFIT+,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.4,,Puma,Speed,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.3,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future 6.1 Netfit,,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
King Ultimate,K-Better,Puma,Heritage,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra 1.4,,Puma,Speed,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.4,FUZIONFIT+,Puma,Control,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.3,,Puma,,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.2,MATRYXEVO,Puma,Speed,
ONE 20.1,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.1,Synthetic,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.2,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.3,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.1,Synthetic,Puma,Speed,
Future Z 1.1,,Puma,Control,Midfield
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
evoSPEED 1.4,Synthetic,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
ONE 20.1,,Puma,,
Future 6.1 Netfit,,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
evoSPEED Fresh 2.0,,Puma,,
Future Z 1.1,,Puma,Control,Midfield
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Ultra 1.4,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Future 6.1 Netfit,,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra SL,Synthetic,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.1,,Puma,Control,Midfield
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.4,,Puma,Speed,
Ultra 1.2,MATRYXEVO,Puma,Speed,
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.2,MATRYXEVO,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future 6.1 Netfit,,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
evoSPEED 17 SL-S,Synthetic,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Z 1.2,,Puma,,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.4,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Z 1.4,FUZIONFIT+,Puma,Control,
Future 5.1 Netfit,,Puma,,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.2,MATRYXEVO,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.1,Synthetic,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.2,MATRYXEVO,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra 1.3,,Puma,Speed,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra 1.3,,Puma,Speed,
Ultra 1.3,,Puma,Speed,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Future Ultimate,FUZIONFIT360,Puma,Control,
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
Ultra Ultimate,ULTRAWEAVE,Puma,Speed,Attack
